"AveragePrice","TotalVolume","Type","Year","Region","Month"
1.56,9.54730962791997,"organic",2015,"CincinnatiDayton",8
1.58,9.61378811323419,"organic",2015,"CincinnatiDayton",8
1.66,9.6225294898441,"organic",2015,"CincinnatiDayton",8
1.59,9.60104778568711,"organic",2015,"CincinnatiDayton",8
1.62,9.63511125194216,"organic",2015,"CincinnatiDayton",8
1.63,9.61953717530733,"organic",2015,"CincinnatiDayton",7
1.66,9.59884377354864,"organic",2015,"CincinnatiDayton",7
1.56,9.58283935283175,"organic",2015,"CincinnatiDayton",7
1.59,9.62136466580422,"organic",2015,"CincinnatiDayton",7
1.49,9.43580442883364,"organic",2015,"CincinnatiDayton",6
1.39,9.5322528420279,"organic",2015,"CincinnatiDayton",6
1.34,9.64546718965211,"organic",2015,"CincinnatiDayton",6
1.46,9.46495855905326,"organic",2015,"CincinnatiDayton",6
1.47,9.56426232992404,"organic",2015,"CincinnatiDayton",5
1.48,9.58844593104498,"organic",2015,"CincinnatiDayton",5
1.27,9.70474327811065,"organic",2015,"CincinnatiDayton",5
1.43,9.68006958857421,"organic",2015,"CincinnatiDayton",5
1.42,9.55757661115879,"organic",2015,"CincinnatiDayton",5
1.36,9.69865041170455,"organic",2015,"CincinnatiDayton",4
1.46,9.64161616658406,"organic",2015,"CincinnatiDayton",4
1.49,9.51884146678435,"organic",2015,"CincinnatiDayton",4
1.22,9.68136785190788,"organic",2015,"CincinnatiDayton",4
1.27,9.53355728655832,"organic",2015,"CincinnatiDayton",3
1.25,9.53148502476983,"organic",2015,"CincinnatiDayton",3
1.22,9.4186788673057,"organic",2015,"CincinnatiDayton",3
1.17,9.47856741671205,"organic",2015,"CincinnatiDayton",3
1.24,9.3028721501403,"organic",2015,"CincinnatiDayton",3
1.23,9.32903765624658,"organic",2015,"CincinnatiDayton",2
1.22,9.28248241295294,"organic",2015,"CincinnatiDayton",2
1.24,9.24551348154603,"organic",2015,"CincinnatiDayton",2
1.19,9.27925990744078,"organic",2015,"CincinnatiDayton",2
1.26,9.22992925093962,"organic",2015,"CincinnatiDayton",1
1.37,9.21606396094578,"organic",2015,"CincinnatiDayton",1
1.32,9.33430603352956,"organic",2015,"CincinnatiDayton",1
1.34,9.07912971293652,"organic",2015,"CincinnatiDayton",1
1.53,7.99860081771476,"organic",2015,"Columbus",12
1.67,7.6051982195389,"organic",2015,"Columbus",12
1.59,7.72308469340971,"organic",2015,"Columbus",12
1.52,8.1723903514747,"organic",2015,"Columbus",12
1.48,8.10524108817813,"organic",2015,"Columbus",11
1.48,8.20052436640462,"organic",2015,"Columbus",11
1.48,8.18897241764623,"organic",2015,"Columbus",11
1.4,8.33106118406779,"organic",2015,"Columbus",11
1.47,8.25333701460076,"organic",2015,"Columbus",11
1.44,8.29812133947208,"organic",2015,"Columbus",10
1.36,8.32887609725407,"organic",2015,"Columbus",10
1.27,8.39142359794162,"organic",2015,"Columbus",10
1.49,8.1881945577218,"organic",2015,"Columbus",10
1.67,7.78765584791335,"organic",2015,"Columbus",9
1.82,7.80022861515186,"organic",2015,"Columbus",9
1.74,8.27031519332415,"organic",2015,"Columbus",9
1.64,8.6045463433275,"organic",2015,"Columbus",9
1.48,8.53243445108227,"organic",2015,"Columbus",8
1.66,8.47894080927911,"organic",2015,"Columbus",8
2.08,8.17763660306883,"organic",2015,"Columbus",8
1.98,8.06807082321836,"organic",2015,"Columbus",8
1.8,7.92151023268181,"organic",2015,"Columbus",8
1.31,8.36513698331759,"organic",2015,"Columbus",7
1.46,8.3790798892866,"organic",2015,"Columbus",7
1.01,8.74439728754861,"organic",2015,"Columbus",7
1.31,8.68429958240371,"organic",2015,"Columbus",7
1.35,8.48112861242758,"organic",2015,"Columbus",6
1.35,8.58548154812426,"organic",2015,"Columbus",6
1.5,8.41767557274167,"organic",2015,"Columbus",6
1.21,8.70523668002382,"organic",2015,"Columbus",6
1.49,8.69230716923858,"organic",2015,"Columbus",5
1.51,8.58791443507378,"organic",2015,"Columbus",5
1.21,8.46814999523691,"organic",2015,"Columbus",5
0.81,10.2989299338373,"organic",2015,"Columbus",5
0.89,10.2409014884765,"organic",2015,"Columbus",5
1.57,8.49485555369452,"organic",2015,"Columbus",4
1.47,8.48683707140134,"organic",2015,"Columbus",4
1.66,8.44126417755671,"organic",2015,"Columbus",4
1.38,8.57463911947557,"organic",2015,"Columbus",4
1.79,8.15213175034159,"organic",2015,"Columbus",3
1.91,7.74069483623672,"organic",2015,"Columbus",3
1.65,8.12891258040812,"organic",2015,"Columbus",3
1.84,8.41730876568249,"organic",2015,"Columbus",3
1.86,8.30910326361125,"organic",2015,"Columbus",3
1.79,8.27888777777894,"organic",2015,"Columbus",2
1.64,8.36393944255944,"organic",2015,"Columbus",2
1.78,8.15755385801349,"organic",2015,"Columbus",2
1.63,8.34805475418053,"organic",2015,"Columbus",2
1.67,8.4875295436786,"organic",2015,"Columbus",1
1.84,8.30237736811822,"organic",2015,"Columbus",1
1.68,8.34264216569462,"organic",2015,"Columbus",1
1.44,8.27815905079713,"organic",2015,"Columbus",1
1.33,9.29340036920373,"organic",2015,"DallasFtWorth",12
1.38,9.3177857128748,"organic",2015,"DallasFtWorth",12
1.43,9.41165867587653,"organic",2015,"DallasFtWorth",12
1.48,9.25575532270625,"organic",2015,"DallasFtWorth",12
1.46,9.15047358792815,"organic",2015,"DallasFtWorth",11
1.46,9.28897501186432,"organic",2015,"DallasFtWorth",11
1.36,9.36273007361967,"organic",2015,"DallasFtWorth",11
1.46,9.3195471811543,"organic",2015,"DallasFtWorth",11
1.41,9.41383779574749,"organic",2015,"DallasFtWorth",11
1.48,9.49285486546115,"organic",2015,"DallasFtWorth",10
1.39,9.30714488924737,"organic",2015,"DallasFtWorth",10
1.48,9.27363343034689,"organic",2015,"DallasFtWorth",10
1.49,9.28337612665299,"organic",2015,"DallasFtWorth",10
1.48,9.41171345706861,"organic",2015,"DallasFtWorth",9
1.47,9.43508104720872,"organic",2015,"DallasFtWorth",9
1.48,9.45020022414966,"organic",2015,"DallasFtWorth",9
1.46,9.4686564535971,"organic",2015,"DallasFtWorth",9
1.36,9.56964006823677,"organic",2015,"DallasFtWorth",8
1.36,9.76627568096486,"organic",2015,"DallasFtWorth",8
1.45,9.49360394723049,"organic",2015,"DallasFtWorth",8
1.4,9.72366866146018,"organic",2015,"DallasFtWorth",8
1.31,9.4726223253639,"organic",2015,"DallasFtWorth",8
1.14,9.45774951789229,"organic",2015,"DallasFtWorth",7
1.29,9.3832376595223,"organic",2015,"DallasFtWorth",7
1.27,9.3131424175388,"organic",2015,"DallasFtWorth",7
1.3,9.49100085063447,"organic",2015,"DallasFtWorth",7
1.33,9.37572853129444,"organic",2015,"DallasFtWorth",6
1.37,9.20453555658781,"organic",2015,"DallasFtWorth",6
1.35,9.19904178263087,"organic",2015,"DallasFtWorth",6
1.35,9.10775378320108,"organic",2015,"DallasFtWorth",6
1.38,9.19914594755945,"organic",2015,"DallasFtWorth",5
1.36,9.45843250311836,"organic",2015,"DallasFtWorth",5
1.35,9.31458326332456,"organic",2015,"DallasFtWorth",5
1.39,9.23489638987207,"organic",2015,"DallasFtWorth",5
1.37,8.79097966567233,"organic",2015,"DallasFtWorth",5
1.34,9.19635705957462,"organic",2015,"DallasFtWorth",4
1.35,9.3977191195969,"organic",2015,"DallasFtWorth",4
1.39,9.31699235333306,"organic",2015,"DallasFtWorth",4
1.36,9.36956899434545,"organic",2015,"DallasFtWorth",4
1.36,9.12348098343572,"organic",2015,"DallasFtWorth",3
1.29,9.48667733131811,"organic",2015,"DallasFtWorth",3
1.34,9.38670757004192,"organic",2015,"DallasFtWorth",3
1.39,9.05531681129926,"organic",2015,"DallasFtWorth",3
1.29,9.75694849732194,"organic",2015,"DallasFtWorth",3
1.38,9.64804353780974,"organic",2015,"DallasFtWorth",2
1.41,9.30242444439676,"organic",2015,"DallasFtWorth",2
1.35,9.2419669378329,"organic",2015,"DallasFtWorth",2
1.24,9.41593727735357,"organic",2015,"DallasFtWorth",2
1.34,9.3284531310456,"organic",2015,"DallasFtWorth",1
1.28,9.4446778370094,"organic",2015,"DallasFtWorth",1
1.35,9.4036537962436,"organic",2015,"DallasFtWorth",1
1.35,9.20048799632525,"organic",2015,"DallasFtWorth",1
1.43,10.0746900207456,"organic",2015,"Denver",12
1.35,10.2102138765546,"organic",2015,"Denver",12
1.36,10.0978937121588,"organic",2015,"Denver",12
0.92,10.6293656832184,"organic",2015,"Denver",12
0.88,10.9460334191595,"organic",2015,"Denver",11
1.39,10.0476026150163,"organic",2015,"Denver",11
1.33,10.0772311738115,"organic",2015,"Denver",11
1.14,10.9215589400085,"organic",2015,"Denver",11
1.26,10.3025988512142,"organic",2015,"Denver",11
1.27,10.3102288459733,"organic",2015,"Denver",10
1.3,10.1594215718344,"organic",2015,"Denver",10
1.28,10.1163585210796,"organic",2015,"Denver",10
1.25,10.2645900304647,"organic",2015,"Denver",10
1.35,10.4021736899957,"organic",2015,"Denver",9
1.36,10.1587102225701,"organic",2015,"Denver",9
1.36,10.1768689814815,"organic",2015,"Denver",9
1.43,10.2138339625062,"organic",2015,"Denver",9
1.45,10.1317599289127,"organic",2015,"Denver",8
1.46,10.54414967621,"organic",2015,"Denver",8
1.45,10.3815501831192,"organic",2015,"Denver",8
1.44,10.4600890878875,"organic",2015,"Denver",8
1.43,10.355547718918,"organic",2015,"Denver",8
1.43,10.2502717943439,"organic",2015,"Denver",7
1.45,10.1417868727729,"organic",2015,"Denver",7
1.44,10.2075398979012,"organic",2015,"Denver",7
1.42,10.4242573685226,"organic",2015,"Denver",7
1.44,10.3297903729701,"organic",2015,"Denver",6
1.43,10.3722698112124,"organic",2015,"Denver",6
1.44,10.4341346269506,"organic",2015,"Denver",6
1.44,10.3384121051992,"organic",2015,"Denver",6
1.43,10.4300410424353,"organic",2015,"Denver",5
1.43,10.4937278714324,"organic",2015,"Denver",5
1.22,10.7259195906902,"organic",2015,"Denver",5
1.23,10.7569462530571,"organic",2015,"Denver",5
1.03,11.8437981964403,"organic",2015,"Denver",5
1.03,11.7401706729781,"organic",2015,"Denver",4
1.44,10.0677053880754,"organic",2015,"Denver",4
1.42,10.0735467327579,"organic",2015,"Denver",4
1.42,10.4469382436182,"organic",2015,"Denver",4
1.44,10.2788950907055,"organic",2015,"Denver",3
1.39,10.2964717639418,"organic",2015,"Denver",3
1.12,11.1351611233441,"organic",2015,"Denver",3
1.09,11.1685278453045,"organic",2015,"Denver",3
1.27,10.4938414747668,"organic",2015,"Denver",3
1.4,10.1186146578359,"organic",2015,"Denver",2
1.44,9.88667602743038,"organic",2015,"Denver",2
1.4,10.0347136023988,"organic",2015,"Denver",2
1.29,10.2231634456013,"organic",2015,"Denver",2
1.33,10.0216482946302,"organic",2015,"Denver",1
1.1,10.6511444617087,"organic",2015,"Denver",1
1.28,10.3316520686093,"organic",2015,"Denver",1
1.42,10.020651285353,"organic",2015,"Denver",1
1.61,8.83060441224025,"organic",2015,"Detroit",12
1.8,8.51316910563264,"organic",2015,"Detroit",12
1.53,8.64535418925076,"organic",2015,"Detroit",12
1.8,8.8629804793498,"organic",2015,"Detroit",12
1.81,8.67313483793336,"organic",2015,"Detroit",11
1.84,8.83607882924964,"organic",2015,"Detroit",11
1.84,8.79037717261092,"organic",2015,"Detroit",11
1.74,8.84132386904718,"organic",2015,"Detroit",11
1.85,9.00150644784208,"organic",2015,"Detroit",11
1.8,8.97484712613658,"organic",2015,"Detroit",10
1.65,8.96153792887419,"organic",2015,"Detroit",10
1.61,8.92475476706646,"organic",2015,"Detroit",10
1.81,8.89250832257352,"organic",2015,"Detroit",10
1.71,8.97424455099583,"organic",2015,"Detroit",9
1.86,8.89784087914586,"organic",2015,"Detroit",9
1.81,9.02525339492999,"organic",2015,"Detroit",9
1.47,9.30229675225868,"organic",2015,"Detroit",9
1.32,9.35783408615046,"organic",2015,"Detroit",8
1.43,9.49090643558661,"organic",2015,"Detroit",8
1.74,9.27210504956436,"organic",2015,"Detroit",8
1.85,8.6858112831517,"organic",2015,"Detroit",8
1.66,8.89286553658285,"organic",2015,"Detroit",8
1.28,9.40861483512912,"organic",2015,"Detroit",7
1.24,9.38800108388794,"organic",2015,"Detroit",7
1.01,9.55655570440036,"organic",2015,"Detroit",7
1.47,9.27638182564464,"organic",2015,"Detroit",7
1.56,9.04057880721255,"organic",2015,"Detroit",6
1.64,9.21016035577424,"organic",2015,"Detroit",6
1.37,9.28384823552932,"organic",2015,"Detroit",6
1.28,9.42320729920938,"organic",2015,"Detroit",6
1.55,9.20176773167142,"organic",2015,"Detroit",5
1.61,8.97540380560859,"organic",2015,"Detroit",5
1.34,8.73561521383492,"organic",2015,"Detroit",5
1.09,9.72979823056554,"organic",2015,"Detroit",5
1.37,9.27806911145151,"organic",2015,"Detroit",5
1.63,9.00622463806656,"organic",2015,"Detroit",4
1.59,9.00312553245895,"organic",2015,"Detroit",4
1.72,8.95450445142356,"organic",2015,"Detroit",4
1.51,9.10320940109813,"organic",2015,"Detroit",4
1.74,8.80331755126345,"organic",2015,"Detroit",3
1.78,8.64035551052712,"organic",2015,"Detroit",3
1.49,9.12352134012341,"organic",2015,"Detroit",3
1.83,9.04071152089956,"organic",2015,"Detroit",3
1.92,8.8791034073723,"organic",2015,"Detroit",3
1.85,8.87942924368839,"organic",2015,"Detroit",2
1.82,8.86000386903949,"organic",2015,"Detroit",2
1.86,8.78035406158606,"organic",2015,"Detroit",2
1.55,9.07267702600637,"organic",2015,"Detroit",2
1.62,9.07219721865474,"organic",2015,"Detroit",1
1.9,8.94412229108842,"organic",2015,"Detroit",1
1.87,8.8440118388664,"organic",2015,"Detroit",1
1.7,8.91629543268691,"organic",2015,"Detroit",1
1.67,7.60923266682233,"organic",2015,"GrandRapids",12
1.66,7.59962163964236,"organic",2015,"GrandRapids",12
1.55,7.64926872435507,"organic",2015,"GrandRapids",12
1.64,7.4080395372684,"organic",2015,"GrandRapids",12
1.66,7.31547783713152,"organic",2015,"GrandRapids",11
1.66,7.38329356372635,"organic",2015,"GrandRapids",11
1.65,7.4200757848549,"organic",2015,"GrandRapids",11
1.64,7.39982001265528,"organic",2015,"GrandRapids",11
1.6,7.40664393984764,"organic",2015,"GrandRapids",11
1.57,7.59408930260884,"organic",2015,"GrandRapids",10
1.61,7.67415292128168,"organic",2015,"GrandRapids",10
1.74,7.4144885404446,"organic",2015,"GrandRapids",10
1.69,7.44665510837563,"organic",2015,"GrandRapids",10
1.68,7.67027459243367,"organic",2015,"GrandRapids",9
1.69,7.51916623534526,"organic",2015,"GrandRapids",9
1.68,7.56948918883634,"organic",2015,"GrandRapids",9
1.68,7.75195262344794,"organic",2015,"GrandRapids",9
1.68,7.85946720728677,"organic",2015,"GrandRapids",8
1.49,8.39475885521349,"organic",2015,"GrandRapids",8
1.64,7.93497181154699,"organic",2015,"GrandRapids",8
1.76,7.96833335033231,"organic",2015,"GrandRapids",8
1.63,7.94202102808303,"organic",2015,"GrandRapids",8
1.86,6.98156320612686,"organic",2015,"GrandRapids",7
1.9,6.94179915386272,"organic",2015,"GrandRapids",7
1.86,7.19622204348257,"organic",2015,"GrandRapids",7
1.84,7.17215593014455,"organic",2015,"GrandRapids",7
1.92,7.10046436477359,"organic",2015,"GrandRapids",6
1.93,7.1239064404192,"organic",2015,"GrandRapids",6
1.8,7.36384379048431,"organic",2015,"GrandRapids",6
1.7,6.99304267076288,"organic",2015,"GrandRapids",6
1.85,6.99257425441485,"organic",2015,"GrandRapids",5
1.83,7.2609652267492,"organic",2015,"GrandRapids",5
1.85,7.20403032585194,"organic",2015,"GrandRapids",5
1.22,8.42440223570052,"organic",2015,"GrandRapids",5
1.61,7.23218385240092,"organic",2015,"GrandRapids",5
1.79,7.22680519598291,"organic",2015,"GrandRapids",4
1.59,7.23208263563066,"organic",2015,"GrandRapids",4
1.86,6.7208231096305,"organic",2015,"GrandRapids",4
1.83,6.84689000321086,"organic",2015,"GrandRapids",4
1.87,6.9189029125842,"organic",2015,"GrandRapids",3
2.01,6.53634371099882,"organic",2015,"GrandRapids",3
1.87,7.19730061448069,"organic",2015,"GrandRapids",3
1.78,7.07492089588689,"organic",2015,"GrandRapids",3
1.84,6.7516159564484,"organic",2015,"GrandRapids",3
1.89,6.86290434584424,"organic",2015,"GrandRapids",2
1.88,6.67673075421705,"organic",2015,"GrandRapids",2
1.79,6.99372194378331,"organic",2015,"GrandRapids",2
1.98,6.6529275434013,"organic",2015,"GrandRapids",2
2.01,6.57580082180975,"organic",2015,"GrandRapids",1
1.88,6.5682885633806,"organic",2015,"GrandRapids",1
1.87,6.64360742486386,"organic",2015,"GrandRapids",1
1.6,6.92619423179874,"organic",2015,"GrandRapids",1
1.49,11.109186616019,"organic",2015,"GreatLakes",12
1.55,11.0457204758752,"organic",2015,"GreatLakes",12
1.53,11.0874769112192,"organic",2015,"GreatLakes",12
1.6,11.1775749589739,"organic",2015,"GreatLakes",12
1.61,10.9882573072129,"organic",2015,"GreatLakes",11
1.57,11.1240087242053,"organic",2015,"GreatLakes",11
1.54,11.1905159826744,"organic",2015,"GreatLakes",11
1.54,11.2545220260666,"organic",2015,"GreatLakes",11
1.59,11.2331160549615,"organic",2015,"GreatLakes",11
1.58,11.2525035030114,"organic",2015,"GreatLakes",10
1.6,11.2284964954367,"organic",2015,"GreatLakes",10
1.6,11.1551775169971,"organic",2015,"GreatLakes",10
1.67,11.1621827476724,"organic",2015,"GreatLakes",10
1.66,11.1678399604287,"organic",2015,"GreatLakes",9
1.68,11.2293956931072,"organic",2015,"GreatLakes",9
1.67,11.3330369060352,"organic",2015,"GreatLakes",9
1.61,11.4714560734337,"organic",2015,"GreatLakes",9
1.56,11.4746267426527,"organic",2015,"GreatLakes",8
1.59,11.583496503829,"organic",2015,"GreatLakes",8
1.72,11.4305433563643,"organic",2015,"GreatLakes",8
1.7,11.3397032235531,"organic",2015,"GreatLakes",8
1.64,11.3191825723256,"organic",2015,"GreatLakes",8
1.5,11.3777349825313,"organic",2015,"GreatLakes",7
1.48,11.3083062733358,"organic",2015,"GreatLakes",7
1.4,11.387200324125,"organic",2015,"GreatLakes",7
1.54,11.3655161609215,"organic",2015,"GreatLakes",7
1.59,11.1817410033924,"organic",2015,"GreatLakes",6
1.62,11.1923066166762,"organic",2015,"GreatLakes",6
1.58,11.2996884316682,"organic",2015,"GreatLakes",6
1.55,11.3138810574957,"organic",2015,"GreatLakes",6
1.65,11.2876016636373,"organic",2015,"GreatLakes",5
1.66,11.2879122920022,"organic",2015,"GreatLakes",5
1.44,11.3207953612713,"organic",2015,"GreatLakes",5
1.13,12.0538112798245,"organic",2015,"GreatLakes",5
1.22,11.8716493583776,"organic",2015,"GreatLakes",5
1.55,11.436286831855,"organic",2015,"GreatLakes",4
1.57,11.3601415839811,"organic",2015,"GreatLakes",4
1.42,11.915648684201,"organic",2015,"GreatLakes",4
1.51,11.3083753542982,"organic",2015,"GreatLakes",4
1.62,11.0711352673413,"organic",2015,"GreatLakes",3
1.63,10.9477223217965,"organic",2015,"GreatLakes",3
1.55,11.090429196501,"organic",2015,"GreatLakes",3
1.6,11.2139641537248,"organic",2015,"GreatLakes",3
1.69,11.0229817877865,"organic",2015,"GreatLakes",3
1.68,10.9433290104715,"organic",2015,"GreatLakes",2
1.65,10.9723670021525,"organic",2015,"GreatLakes",2
1.64,10.9776636957234,"organic",2015,"GreatLakes",2
1.53,11.0549228150354,"organic",2015,"GreatLakes",2
1.63,11.000640777288,"organic",2015,"GreatLakes",1
1.73,10.962195827988,"organic",2015,"GreatLakes",1
1.69,10.969363989147,"organic",2015,"GreatLakes",1
1.54,11.0287596233383,"organic",2015,"GreatLakes",1
1.45,8.67152328371954,"organic",2015,"HarrisburgScranton",12
2.09,7.93520448581659,"organic",2015,"HarrisburgScranton",12
2,8.37476058599313,"organic",2015,"HarrisburgScranton",12
1.3,8.48893156747502,"organic",2015,"HarrisburgScranton",12
1.4,8.04411925359328,"organic",2015,"HarrisburgScranton",11
1.47,7.71514144468616,"organic",2015,"HarrisburgScranton",11
1.92,7.09506437728713,"organic",2015,"HarrisburgScranton",11
1.99,7.06363018576111,"organic",2015,"HarrisburgScranton",11
2.02,6.88531537713254,"organic",2015,"HarrisburgScranton",11
1.79,7.2807454035891,"organic",2015,"HarrisburgScranton",10
1.48,8.05372813901008,"organic",2015,"HarrisburgScranton",10
1.49,7.80611012012274,"organic",2015,"HarrisburgScranton",10
2.02,7.08575082540507,"organic",2015,"HarrisburgScranton",10
2.24,7.04486152420014,"organic",2015,"HarrisburgScranton",9
1.94,7.35525125063388,"organic",2015,"HarrisburgScranton",9
1.84,7.63182925768924,"organic",2015,"HarrisburgScranton",9
1.68,8.17904555209139,"organic",2015,"HarrisburgScranton",9
1.73,7.79476548989092,"organic",2015,"HarrisburgScranton",8
1.7,7.9487667030022,"organic",2015,"HarrisburgScranton",8
1.88,7.45447107580495,"organic",2015,"HarrisburgScranton",8
1.69,8.03438148785543,"organic",2015,"HarrisburgScranton",8
1.96,7.91365268381665,"organic",2015,"HarrisburgScranton",8
2.06,7.246539127483,"organic",2015,"HarrisburgScranton",7
1.92,8.05744717254116,"organic",2015,"HarrisburgScranton",7
1.92,7.14947717905754,"organic",2015,"HarrisburgScranton",7
2.01,7.52165360335173,"organic",2015,"HarrisburgScranton",7
1.85,8.13000896510137,"organic",2015,"HarrisburgScranton",6
1.9,8.03227245327073,"organic",2015,"HarrisburgScranton",6
1.83,8.16086675816917,"organic",2015,"HarrisburgScranton",6
1.84,8.15809817861457,"organic",2015,"HarrisburgScranton",6
1.83,8.02373913774486,"organic",2015,"HarrisburgScranton",5
1.84,8.39986130397719,"organic",2015,"HarrisburgScranton",5
1.88,8.2574375216053,"organic",2015,"HarrisburgScranton",5
1.78,8.51812076109045,"organic",2015,"HarrisburgScranton",5
1.84,8.17560951360874,"organic",2015,"HarrisburgScranton",5
1.81,8.11527578277373,"organic",2015,"HarrisburgScranton",4
1.88,7.9749972923483,"organic",2015,"HarrisburgScranton",4
1.79,8.32695961699655,"organic",2015,"HarrisburgScranton",4
1.75,8.10828917704223,"organic",2015,"HarrisburgScranton",4
1.79,8.21912672058428,"organic",2015,"HarrisburgScranton",3
2.09,7.06982310674882,"organic",2015,"HarrisburgScranton",3
1.72,7.78728658624578,"organic",2015,"HarrisburgScranton",3
1.6,8.71620961022607,"organic",2015,"HarrisburgScranton",3
1.74,8.02933511593664,"organic",2015,"HarrisburgScranton",3
1.68,8.13336432262743,"organic",2015,"HarrisburgScranton",2
1.65,8.45695686920175,"organic",2015,"HarrisburgScranton",2
1.67,8.13569848394665,"organic",2015,"HarrisburgScranton",2
1.65,8.24332460527706,"organic",2015,"HarrisburgScranton",2
1.8,7.68612098032507,"organic",2015,"HarrisburgScranton",1
1.94,7.21634231211381,"organic",2015,"HarrisburgScranton",1
1.65,8.26587647741843,"organic",2015,"HarrisburgScranton",1
1.68,7.97340350742658,"organic",2015,"HarrisburgScranton",1
2.32,8.6183950719252,"organic",2015,"HartfordSpringfield",12
2.24,8.29519648222713,"organic",2015,"HartfordSpringfield",12
2.34,8.84360210508663,"organic",2015,"HartfordSpringfield",12
2.16,7.9175691402914,"organic",2015,"HartfordSpringfield",12
2.33,7.40167072827419,"organic",2015,"HartfordSpringfield",11
2.31,7.75110105444519,"organic",2015,"HartfordSpringfield",11
2.23,7.79768150142496,"organic",2015,"HartfordSpringfield",11
2.14,7.96712072082215,"organic",2015,"HartfordSpringfield",11
1.96,8.33898237394416,"organic",2015,"HartfordSpringfield",11
1.98,8.26655767547933,"organic",2015,"HartfordSpringfield",10
2.18,7.79410213448322,"organic",2015,"HartfordSpringfield",10
2.27,7.94630258087557,"organic",2015,"HartfordSpringfield",10
2.3,7.95903833579932,"organic",2015,"HartfordSpringfield",10
2.41,8.42625046040768,"organic",2015,"HartfordSpringfield",9
2.31,7.90351132109878,"organic",2015,"HartfordSpringfield",9
2.36,7.96352269515793,"organic",2015,"HartfordSpringfield",9
2.37,8.31007553667749,"organic",2015,"HartfordSpringfield",9
2.33,7.8811859800817,"organic",2015,"HartfordSpringfield",8
2.31,7.98427872896325,"organic",2015,"HartfordSpringfield",8
2.39,8.23195080717017,"organic",2015,"HartfordSpringfield",8
2.31,8.53394410815334,"organic",2015,"HartfordSpringfield",8
2.42,7.89442991440938,"organic",2015,"HartfordSpringfield",8
2.39,7.86798633831866,"organic",2015,"HartfordSpringfield",7
2.45,7.99520213218973,"organic",2015,"HartfordSpringfield",7
2.38,7.95495496790048,"organic",2015,"HartfordSpringfield",7
2.4,8.36672837709988,"organic",2015,"HartfordSpringfield",7
2.31,7.93608815463783,"organic",2015,"HartfordSpringfield",6
2.4,8.23802675777266,"organic",2015,"HartfordSpringfield",6
2.25,8.17685830435672,"organic",2015,"HartfordSpringfield",6
2.34,8.15600809199962,"organic",2015,"HartfordSpringfield",6
2.24,8.07072169678866,"organic",2015,"HartfordSpringfield",5
2.36,8.17646189787464,"organic",2015,"HartfordSpringfield",5
2.3,8.15805521670602,"organic",2015,"HartfordSpringfield",5
2.31,8.40982399303871,"organic",2015,"HartfordSpringfield",5
1.55,8.76074310930801,"organic",2015,"HartfordSpringfield",5
2.24,7.95506023807648,"organic",2015,"HartfordSpringfield",4
2.27,8.08930761244753,"organic",2015,"HartfordSpringfield",4
2.16,8.25177346377173,"organic",2015,"HartfordSpringfield",4
2.18,7.93576268328269,"organic",2015,"HartfordSpringfield",4
2.27,7.70832085630935,"organic",2015,"HartfordSpringfield",3
2.18,7.95664847215768,"organic",2015,"HartfordSpringfield",3
2.26,7.91329421760922,"organic",2015,"HartfordSpringfield",3
2.18,8.09925663711265,"organic",2015,"HartfordSpringfield",3
2.17,8.02487523920599,"organic",2015,"HartfordSpringfield",3
2.38,8.4847464430698,"organic",2015,"HartfordSpringfield",2
2.13,7.92295697278386,"organic",2015,"HartfordSpringfield",2
2.37,8.56204417863413,"organic",2015,"HartfordSpringfield",2
1.54,8.71448217533198,"organic",2015,"HartfordSpringfield",2
2.21,7.5632992375444,"organic",2015,"HartfordSpringfield",1
2.35,7.84701616525715,"organic",2015,"HartfordSpringfield",1
2.28,8.15179747469362,"organic",2015,"HartfordSpringfield",1
2.32,8.47784927067321,"organic",2015,"HartfordSpringfield",1
1.31,9.26901485821959,"organic",2015,"Houston",12
1.27,9.13337725083789,"organic",2015,"Houston",12
1.35,9.35017970266114,"organic",2015,"Houston",12
1.49,9.01468795276558,"organic",2015,"Houston",12
1.51,8.91579211446711,"organic",2015,"Houston",11
1.5,9.00753361898889,"organic",2015,"Houston",11
1.5,9.19659736802231,"organic",2015,"Houston",11
1.44,9.21368377656489,"organic",2015,"Houston",11
1.49,9.14665908330985,"organic",2015,"Houston",11
1.48,9.34586639899423,"organic",2015,"Houston",10
1.48,9.27406793937964,"organic",2015,"Houston",10
1.48,9.27614964786282,"organic",2015,"Houston",10
1.48,9.28791233757107,"organic",2015,"Houston",10
1.47,9.42730165237431,"organic",2015,"Houston",9
1.47,9.3748254673025,"organic",2015,"Houston",9
1.41,9.51541260524203,"organic",2015,"Houston",9
1.36,9.17249934661583,"organic",2015,"Houston",9
1.22,9.5504680621359,"organic",2015,"Houston",8
1.26,9.2614231442055,"organic",2015,"Houston",8
1.35,9.18047789362972,"organic",2015,"Houston",8
1.29,9.61594680343107,"organic",2015,"Houston",8
1.17,9.20621587793251,"organic",2015,"Houston",8
1.19,9.47769294335817,"organic",2015,"Houston",7
1.21,9.25848080130412,"organic",2015,"Houston",7
1.17,9.37142722654397,"organic",2015,"Houston",7
1.17,9.45118237758215,"organic",2015,"Houston",7
1.21,9.26273830602463,"organic",2015,"Houston",6
1.22,9.34448919894888,"organic",2015,"Houston",6
